"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:1902106","negative regulation of leukocyte differentiation","BP",0.00143801062458451,0.00901805825197552,2.04488696370345,3.64052547770701,2.671472490194,9,105,"7"
"GO:0009896","positive regulation of catabolic process","BP",0.00144218462925846,0.00903477379145281,2.04408271663417,2.09662024603106,11.550938195696,23,454,"7"
"GO:0010875","positive regulation of cholesterol efflux","BP",0.0014501370873157,0.00905617415634382,2.04305523429937,9.64810924369748,0.508851902894095,4,20,"7"
"GO:0051767","nitric-oxide synthase biosynthetic process","BP",0.0014501370873157,0.00905617415634382,2.04305523429937,9.64810924369748,0.508851902894095,4,20,"7"
"GO:0051769","regulation of nitric-oxide synthase biosynthetic process","BP",0.0014501370873157,0.00905617415634382,2.04305523429937,9.64810924369748,0.508851902894095,4,20,"7"
"GO:0090151","establishment of protein localization to mitochondrial membrane","BP",0.00145488645599774,0.00907636977601092,2.04208781904429,5.39976449808655,1.24668716209053,6,49,"7"
"GO:0015850","organic hydroxy compound transport","BP",0.00146412011198488,0.00912446966771848,2.03979236819496,2.48139025725233,6.81861549878088,16,268,"7"
"GO:0048545","response to steroid hormone","BP",0.00147322054319505,0.00917164015924654,2.03755299274707,2.27613816527029,8.80313792006785,19,346,"7"
"GO:0072507","divalent inorganic cation homeostasis","BP",0.00147921107586087,0.00919937189338605,2.03624182401843,2.02369646814091,13.0011661189441,25,511,"7"
"GO:0042098","T cell proliferation","BP",0.0015084080723744,0.00937121986042561,2.02820387291487,2.78433771795656,4.96130605321743,13,195,"7"
"GO:0043412","macromolecule modification","BP",0.00151372169948751,0.00939448627795928,2.02712696359406,1.36706784385658,112.710696491042,141,4430,"7"
"GO:0040008","regulation of growth","BP",0.00151892917219024,0.00941704638949004,2.02608529018878,1.86899131233105,17.4536202692675,31,686,"7"
"GO:0002548","monocyte chemotaxis","BP",0.00153919231008555,0.00952022676896316,2.02135270672725,4.52015503875969,1.70465387469522,7,67,"7"
"GO:1905710","positive regulation of membrane permeability","BP",0.00153919231008555,0.00952022676896316,2.02135270672725,4.52015503875969,1.70465387469522,7,67,"7"
"GO:0001906","cell killing","BP",0.00154193019968179,0.00952022676896316,2.02135270672725,2.92083333333333,4.37612636488922,12,172,"7"
"GO:0050714","positive regulation of protein secretion","BP",0.00154193019968179,0.00952022676896316,2.02135270672725,2.92083333333333,4.37612636488922,12,172,"7"
"GO:0007163","establishment or maintenance of cell polarity","BP",0.00157061505194619,0.00968734659743122,2.01379516163832,2.65136047335306,5.59737093183505,14,220,"7"
"GO:0002756","MyD88-independent toll-like receptor signaling pathway","BP",0.00157947320694258,0.0097219578996702,2.01224626394246,6.66315789473684,0.865048234919962,5,34,"7"
"GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","BP",0.00157947320694258,0.0097219578996702,2.01224626394246,6.66315789473684,0.865048234919962,5,34,"7"
"GO:0030111","regulation of Wnt signaling pathway","BP",0.00158425842922317,0.00974140013615769,2.01137861727889,2.20832823025107,9.54097317926428,20,375,"7"
"GO:0034763","negative regulation of transmembrane transport","BP",0.0016176028768743,0.00988010076047654,2.0052386263136,3.29390551749008,3.25665217852221,10,128,"7"
"GO:0001774","microglial cell activation","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:0002269","leukocyte activation involved in inflammatory response","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:0045646","regulation of erythrocyte differentiation","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:0045806","negative regulation of endocytosis","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:1902743","regulation of lamellipodium organization","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:1903580","positive regulation of ATP metabolic process","BP",0.00161836347404032,0.00988010076047654,2.0052386263136,5.27675489067894,1.27212975723524,6,50,"7"
"GO:0030334","regulation of cell migration","BP",0.00163895635246619,0.00999563095205706,2.00018978680368,1.70843541675132,25.2899395738365,41,994,"7"
"GO:0051249","regulation of lymphocyte activation","BP",0.00164477332923807,0.0100209028166906,1.99909314966198,2.00672796591164,13.102936499523,25,515,"7"
"GO:0045428","regulation of nitric oxide biosynthetic process","BP",0.00167896946930654,0.0102188497476391,1.99059798642901,4.4458115273975,1.73009646983992,7,68,"7"
"GO:0050900","leukocyte migration","BP",0.00168856787556616,0.0102668355398637,1.98856339470353,2.00252903918892,13.1283790946677,25,516,"7"
"GO:0061041","regulation of wound healing","BP",0.00169659362043632,0.0103042199446351,1.98698487982492,3.05674687785562,3.84183186685042,11,151,"7"
"GO:0030833","regulation of actin filament polymerization","BP",0.00170067293947685,0.0103042199446351,1.98698487982492,2.88445710667933,4.42701155517863,12,174,"7"
"GO:0002524","hypersensitivity","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0032070","regulation of deoxyribonuclease activity","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0034447","very-low-density lipoprotein particle clearance","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0042989","sequestering of actin monomers","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0046598","positive regulation of viral entry into host cell","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0051342","regulation of cyclic-nucleotide phosphodiesterase activity","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0051541","elastin metabolic process","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0051901","positive regulation of mitochondrial depolarization","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0075294","positive regulation by symbiont of entry into host","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0097278","complement-dependent cytotoxicity","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:1903862","positive regulation of oxidative phosphorylation","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:2000425","regulation of apoptotic cell clearance","BP",0.00171880376101027,0.0103042199446351,1.98698487982492,16.5130278526505,0.254425951447048,3,10,"7"
"GO:0042276","error-prone translesion synthesis","BP",0.00175566952714109,0.0105042005974505,1.9786369931701,9.08007909045971,0.5342944980388,4,21,"7"
"GO:1903599","positive regulation of autophagy of mitochondrion","BP",0.00175566952714109,0.0105042005974505,1.9786369931701,9.08007909045971,0.5342944980388,4,21,"7"
"GO:0070371","ERK1 and ERK2 cascade","BP",0.00176905031354194,0.0105736949379268,1.97577322359671,2.29438639536359,8.26884342202905,18,325,"7"
"GO:0043277","apoptotic cell clearance","BP",0.00179542882415234,0.0107166646250133,1.96994036019773,5.1592123769339,1.29757235237994,6,51,"7"
"GO:0002694","regulation of leukocyte activation","BP",0.00179664672480367,0.0107166646250133,1.96994036019773,1.91197987760924,15.3927700625464,28,605,"7"
"GO:0016049","cell growth","BP",0.00179833827819976,0.0107166646250133,1.96994036019773,2.02394398012198,12.4668716209053,24,490,"7"
"GO:0032801","receptor catabolic process","BP",0.00180472668775556,0.0107333745113883,1.96926371687156,6.44070175438597,0.890490830064667,5,35,"7"
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity","BP",0.00180472668775556,0.0107333745113883,1.96926371687156,6.44070175438597,0.890490830064667,5,35,"7"
"GO:0007004","telomere maintenance via telomerase","BP",0.00182841597708987,0.0108527089066315,1.96446184556076,4.37386619382118,1.75553906498463,7,69,"7"
"GO:0048662","negative regulation of smooth muscle cell proliferation","BP",0.00182841597708987,0.0108527089066315,1.96446184556076,4.37386619382118,1.75553906498463,7,69,"7"
"GO:1901135","carbohydrate derivative metabolic process","BP",0.00189596535584204,0.0111651776906622,1.95213436086303,1.65278441111854,28.699247323227,45,1128,"7"
"GO:0072503","cellular divalent inorganic cation homeostasis","BP",0.00189701034590553,0.0111651776906622,1.95213436086303,2.01506972559604,12.5177568111947,24,492,"7"
"GO:0001905","activation of membrane attack complex","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0001969","regulation of activation of membrane attack complex","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0002477","antigen processing and presentation of exogenous peptide antigen via MHC class Ib","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0006850","mitochondrial pyruvate transmembrane transport","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0033484","nitric oxide homeostasis","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0043335","protein unfolding","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0045764","positive regulation of cellular amino acid metabolic process","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0061740","protein targeting to lysosome involved in chaperone-mediated autophagy","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0150064","vertebrate eye-specific patterning","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:1904578","response to thapsigargin","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:1904579","cellular response to thapsigargin","BP",0.0019052949740953,0.0111651776906622,1.95213436086303,76.9246861924686,0.0763277854341143,2,3,"7"
"GO:0002791","regulation of peptide secretion","BP",0.0019088242936068,0.0111749254099815,1.95175536700064,2.17090208358425,9.69362875013251,20,381,"7"
"GO:0040012","regulation of locomotion","BP",0.00191862561176684,0.0112213367078824,1.94995540597832,1.66116033700132,27.9105268737411,44,1097,"7"
"GO:0016477","cell migration","BP",0.00195911742524907,0.0114469797656748,1.94130908486344,1.53894690676203,41.9802819887629,61,1650,"7"
"GO:0031099","regeneration","BP",0.00197548135793545,0.0115313429363308,1.93812011197023,2.69458745273133,5.11396162408566,13,201,"7"
"GO:0006301","postreplication repair","BP",0.00198679479592167,0.011586089613218,1.93606311675052,5.04678040726472,1.32301494752465,6,52,"7"
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","BP",0.00205263011275843,0.0119583674565275,1.92232810571681,6.23259762308998,0.915933425209371,5,36,"7"
"GO:0007420","brain development","BP",0.00206594636450367,0.0120242495403426,1.91994201937481,1.79323873969517,19.3363723099756,33,760,"7"
"GO:0043170","macromolecule metabolic process","BP",0.00208671372293741,0.012133328627837,1.91602003949683,1.31788805740022,270.963638291106,302,10650,"7"
"GO:0032928","regulation of superoxide anion generation","BP",0.00210312046647131,0.0121814201873276,1.91430207594254,8.57516339869281,0.559737093183505,4,22,"7"
"GO:0051900","regulation of mitochondrial depolarization","BP",0.00210312046647131,0.0121814201873276,1.91430207594254,8.57516339869281,0.559737093183505,4,22,"7"
"GO:0070987","error-free translesion synthesis","BP",0.00210312046647131,0.0121814201873276,1.91430207594254,8.57516339869281,0.559737093183505,4,22,"7"
"GO:1903019","negative regulation of glycoprotein metabolic process","BP",0.00210312046647131,0.0121814201873276,1.91430207594254,8.57516339869281,0.559737093183505,4,22,"7"
"GO:0002526","acute inflammatory response","BP",0.00211633265703095,0.0122461026888486,1.91200210313862,3.42525290370925,2.82412806106223,9,111,"7"
"GO:0010876","lipid localization","BP",0.00213393448736236,0.0123360363366923,1.90882436004525,2.06481268673868,11.1947418636701,22,440,"7"
"GO:0043410","positive regulation of MAPK cascade","BP",0.00213785613051461,0.0123467891664918,1.90844596779501,1.9369409958617,14.0951977101664,26,554,"7"
"GO:0060429","epithelium development","BP",0.00217453540283965,0.01254652459307,1.90147655777489,1.59140702802675,33.8132089473126,51,1329,"7"
"GO:0000731","DNA synthesis involved in DNA repair","BP",0.00219318467303555,0.0126297913527018,1.89860382403839,4.93913277673041,1.34845754266935,6,53,"7"
"GO:0043392","negative regulation of DNA binding","BP",0.00219318467303555,0.0126297913527018,1.89860382403839,4.93913277673041,1.34845754266935,6,53,"7"
"GO:0051492","regulation of stress fiber assembly","BP",0.00222354639432824,0.0127923336749585,1.89305022098608,3.73759444557893,2.31527615816813,8,91,"7"
"GO:0002697","regulation of immune effector process","BP",0.00224597699695738,0.0129089791120708,1.88910810192609,2.01977197851957,11.9580197180112,23,470,"7"
"GO:0070372","regulation of ERK1 and ERK2 cascade","BP",0.00227153755766236,0.0130433733776029,1.88461007349581,2.29919959344429,7.78543411427966,17,306,"7"
"GO:0043271","negative regulation of ion transport","BP",0.00230858828846527,0.0131955905810055,1.87957116775298,2.93016327365131,3.99448743771865,11,157,"7"
"GO:0010739","positive regulation of protein kinase A signaling","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0035747","natural killer cell chemotaxis","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0045657","positive regulation of monocyte differentiation","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0060315","negative regulation of ryanodine-sensitive calcium-release channel activity","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0072321","chaperone-mediated protein transport","BP",0.00231892905636236,0.0131955905810055,1.87957116775298,14.4481132075472,0.279868546591752,3,11,"7"
"GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion","BP",0.00232448623525811,0.0131955905810055,1.87957116775298,6.0375,0.941376020354076,5,37,"7"
"GO:0045730","respiratory burst","BP",0.00232448623525811,0.0131955905810055,1.87957116775298,6.0375,0.941376020354076,5,37,"7"
"GO:0051084","'de novo' posttranslational protein folding","BP",0.00232448623525811,0.0131955905810055,1.87957116775298,6.0375,0.941376020354076,5,37,"7"
"GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","BP",0.00232448623525811,0.0131955905810055,1.87957116775298,6.0375,0.941376020354076,5,37,"7"
"GO:0090322","regulation of superoxide metabolic process","BP",0.00232448623525811,0.0131955905810055,1.87957116775298,6.0375,0.941376020354076,5,37,"7"
"GO:0030155","regulation of cell adhesion","BP",0.00235353534075701,0.013347843897532,1.87458888104308,1.79403409090909,18.7257500265027,32,736,"7"
"GO:0043269","regulation of ion transport","BP",0.00236060019400463,0.0133752455647055,1.87369823574281,1.81156809370618,17.9624721721616,31,706,"7"
"GO:0031341","regulation of cell killing","BP",0.00238242340052985,0.0134861377559294,1.87011240847857,3.69289749798224,2.34071875331284,8,92,"7"
"GO:0002790","peptide secretion","BP",0.00240035930144599,0.0135654852855485,1.86756466536969,1.97605649343485,12.7467401674971,24,501,"7"
"GO:0006414","translational elongation","BP",0.00240097084699974,0.0135654852855485,1.86756466536969,3.10825531914894,3.43475034453514,10,135,"7"
"GO:0010043","response to zinc ion","BP",0.00241533175848261,0.0136209245777329,1.86579341185208,4.83597046413502,1.37390013781406,6,54,"7"
"GO:1903018","regulation of glycoprotein metabolic process","BP",0.00241533175848261,0.0136209245777329,1.86579341185208,4.83597046413502,1.37390013781406,6,54,"7"
"GO:1903707","negative regulation of hemopoiesis","BP",0.0024260954487454,0.0136687541322072,1.86427106832651,2.91007063806333,4.01993003286335,11,158,"7"
"GO:0006297","nucleotide-excision repair, DNA gap filling","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:0047497","mitochondrion transport along microtubule","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:0051220","cytoplasmic sequestering of protein","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:1901032","negative regulation of response to reactive oxygen species","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:1903206","negative regulation of hydrogen peroxide-induced cell death","BP",0.00249526967710819,0.013966514108599,1.85491197558311,8.1233967271119,0.585179688328209,4,23,"7"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",0.00250036300930431,0.0139689123719436,1.85483740700332,2.11703877790834,9.92261210643486,20,390,"7"
"GO:0000398","mRNA splicing, via spliceosome","BP",0.00250036300930431,0.0139689123719436,1.85483740700332,2.11703877790834,9.92261210643486,20,390,"7"
"GO:0032989","cellular component morphogenesis","BP",0.00251036692229842,0.0140117311254848,1.85350820505679,1.75356227095505,20.3540761157638,34,800,"7"
"GO:0006283","transcription-coupled nucleotide-excision repair","BP",0.002531909849691,0.0141056819439994,1.85060591288637,4.10788647575117,1.85730944556345,7,73,"7"
"GO:1903747","regulation of establishment of protein localization to mitochondrion","BP",0.002531909849691,0.0141056819439994,1.85060591288637,4.10788647575117,1.85730944556345,7,73,"7"
"GO:0046651","lymphocyte proliferation","BP",0.00253980267711111,0.0141365039342179,1.84965798161468,2.3400490765853,7.20025442595145,16,283,"7"
"GO:0050777","negative regulation of immune response","BP",0.00254839739401206,0.0141711717667022,1.84859423791253,2.89024952457788,4.04537262800806,11,159,"7"
"GO:0046890","regulation of lipid biosynthetic process","BP",0.00255584728682827,0.0141994150285849,1.84772954682051,2.61038875030354,5.26661719495389,13,207,"7"
"GO:1903034","regulation of response to wounding","BP",0.00259037459907498,0.0143778994197035,1.84230455881188,2.73129404708352,4.65599491148097,12,183,"7"
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","BP",0.00262160520080817,0.0145243233558188,1.83790409092931,5.85422647527911,0.966818615498781,5,38,"7"
"GO:2000403","positive regulation of lymphocyte migration","BP",0.00262160520080817,0.0145243233558188,1.83790409092931,5.85422647527911,0.966818615498781,5,38,"7"
"GO:0002720","positive regulation of cytokine production involved in immune response","BP",0.00265397838401703,0.0146765249694164,1.83337676221705,4.73701885817618,1.39934273295876,6,55,"7"
"GO:0097345","mitochondrial outer membrane permeabilization","BP",0.00265397838401703,0.0146765249694164,1.83337676221705,4.73701885817618,1.39934273295876,6,55,"7"
"GO:0051261","protein depolymerization","BP",0.0026951870663654,0.0148906599081756,1.82708605522777,3.29527700997476,2.92589844164105,9,115,"7"
"GO:1903829","positive regulation of cellular protein localization","BP",0.00270371865031623,0.0149240285684275,1.82611392827912,2.19959415584416,8.59959715891021,18,338,"7"
"GO:0000375","RNA splicing, via transesterification reactions","BP",0.00272901133409298,0.0150359235325509,1.82286989162247,2.09966196526402,9.99893989186897,20,393,"7"
"GO:0006869","lipid transport","BP",0.00272901133409298,0.0150359235325509,1.82286989162247,2.09966196526402,9.99893989186897,20,393,"7"
"GO:0032024","positive regulation of insulin secretion","BP",0.00273652921451354,0.0150634866412883,1.82207449335349,4.04635385440661,1.88275204070815,7,74,"7"
"GO:0060070","canonical Wnt signaling pathway","BP",0.00279011824679213,0.0153443693113297,1.81405095736173,2.1926204636485,8.62503975405491,18,339,"7"
"GO:0032943","mononuclear cell proliferation","BP",0.0028192224220775,0.0154902046658919,1.80994284404323,2.31366538952746,7.27658221138556,16,286,"7"
"GO:1903532","positive regulation of secretion by cell","BP",0.00286881697645841,0.0157482537781938,1.80276759530541,2.24395832117214,7.96353228029259,17,313,"7"
"GO:0019320","hexose catabolic process","BP",0.00290987490677857,0.0159590117369019,1.79699400587369,4.6420253164557,1.42478532810347,6,56,"7"
"GO:2000145","regulation of cell motility","BP",0.00291544782847419,0.015974946975967,1.79656057467712,1.63938625822457,26.9182656630976,42,1058,"7"
"GO:0002438","acute inflammatory response to antigenic stimulus","BP",0.00293484910896791,0.0160226174235267,1.79526653695701,7.71680672268908,0.610622283472914,4,24,"7"
"GO:0031342","negative regulation of cell killing","BP",0.00293484910896791,0.0160226174235267,1.79526653695701,7.71680672268908,0.610622283472914,4,24,"7"
"GO:0051882","mitochondrial depolarization","BP",0.00293484910896791,0.0160226174235267,1.79526653695701,7.71680672268908,0.610622283472914,4,24,"7"
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","BP",0.00293484910896791,0.0160226174235267,1.79526653695701,7.71680672268908,0.610622283472914,4,24,"7"
"GO:0033683","nucleotide-excision repair, DNA incision","BP",0.00294530164515282,0.0160368903297324,1.79487984076298,5.68173374613003,0.992261210643486,5,39,"7"
"GO:1901068","guanosine-containing compound metabolic process","BP",0.00294530164515282,0.0160368903297324,1.79487984076298,5.68173374613003,0.992261210643486,5,39,"7"
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","BP",0.00294549663761991,0.0160368903297324,1.79487984076298,2.83236137194821,4.12170041344217,11,162,"7"
"GO:0015909","long-chain fatty acid transport","BP",0.00295359846071157,0.0160663952599469,1.79408155287726,3.98663101604278,1.90819463585286,7,75,"7"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","BP",0.0029698863039371,0.0161257017899178,1.79248137580237,3.01121556984991,3.53652072511396,10,139,"7"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","BP",0.0029698863039371,0.0161257017899178,1.79248137580237,3.01121556984991,3.53652072511396,10,139,"7"
"GO:0010959","regulation of metal ion transport","BP",0.00297497703413284,0.0161387114650558,1.79213114284537,2.08256244218316,10.0752676773031,20,396,"7"
"GO:0043666","regulation of phosphoprotein phosphatase activity","BP",0.0030281585481615,0.0163691755150045,1.78597319464435,3.23389950460014,2.97678363193046,9,117,"7"
"GO:0001765","membrane raft assembly","BP",0.00303385954611037,0.0163691755150045,1.78597319464435,12.8420684835779,0.305311141736457,3,12,"7"
"GO:0031392","regulation of prostaglandin biosynthetic process","BP",0.00303385954611037,0.0163691755150045,1.78597319464435,12.8420684835779,0.305311141736457,3,12,"7"
"GO:0033700","phospholipid efflux","BP",0.00303385954611037,0.0163691755150045,1.78597319464435,12.8420684835779,0.305311141736457,3,12,"7"
"GO:0098885","modification of postsynaptic actin cytoskeleton","BP",0.00303385954611037,0.0163691755150045,1.78597319464435,12.8420684835779,0.305311141736457,3,12,"7"
"GO:1904181","positive regulation of membrane depolarization","BP",0.00303385954611037,0.0163691755150045,1.78597319464435,12.8420684835779,0.305311141736457,3,12,"7"
"GO:0050673","epithelial cell proliferation","BP",0.00303897231157094,0.0163820028568842,1.78563300266607,2.00108410419558,11.5254956005513,22,453,"7"
"GO:0051494","negative regulation of cytoskeleton organization","BP",0.00308841300788743,0.0166335481153218,1.77901510119867,2.81357311188419,4.14714300858688,11,163,"7"
"GO:0045637","regulation of myeloid cell differentiation","BP",0.00314537449363042,0.0169251103704875,1.77146849055198,2.35926118626431,6.69140252305735,15,263,"7"
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","BP",0.00318377869587271,0.0171163829529459,1.76658800540319,4.55075701166543,1.45022792324817,6,57,"7"
"GO:0033559","unsaturated fatty acid metabolic process","BP",0.0032063819451232,0.0172224407796797,1.76390529991897,3.20405539648221,3.00222622707516,9,118,"7"
"GO:0031345","negative regulation of cell projection organization","BP",0.00322898014096348,0.0173282814195612,1.7612445075118,2.65297202797203,4.78320788720449,12,188,"7"
"GO:0033157","regulation of intracellular protein transport","BP",0.00325935751369934,0.0174756420318221,1.75756685988811,2.34965669128125,6.71684511820206,15,264,"7"
"GO:0036473","cell death in response to oxidative stress","BP",0.00331481637771319,0.0177253886483253,1.75140423366407,3.48447914682918,2.46793172903636,8,97,"7"
"GO:0050764","regulation of phagocytosis","BP",0.00331481637771319,0.0177253886483253,1.75140423366407,3.48447914682918,2.46793172903636,8,97,"7"
"GO:1901216","positive regulation of neuron death","BP",0.00331481637771319,0.0177253886483253,1.75140423366407,3.48447914682918,2.46793172903636,8,97,"7"
"GO:0046039","GTP metabolic process","BP",0.00342453421036968,0.0182765212663024,1.73810646388782,7.34893957583033,0.636064878617619,4,25,"7"
"GO:0150076","neuroinflammatory response","BP",0.00342703846753341,0.0182765212663024,1.73810646388782,3.8723044397463,1.95907982614227,7,77,"7"
"GO:1903201","regulation of oxidative stress-induced cell death","BP",0.00342703846753341,0.0182765212663024,1.73810646388782,3.8723044397463,1.95907982614227,7,77,"7"
"GO:0002687","positive regulation of leukocyte migration","BP",0.00346332985827979,0.0184536321363324,1.73391814107571,2.94229529335912,3.61284851054808,10,142,"7"
"GO:0007566","embryo implantation","BP",0.00347645311162229,0.018457870288569,1.73381841031337,4.46299902629017,1.47567051839288,6,58,"7"
"GO:1900408","negative regulation of cellular response to oxidative stress","BP",0.00347645311162229,0.018457870288569,1.73381841031337,4.46299902629017,1.47567051839288,6,58,"7"
"GO:1903202","negative regulation of oxidative stress-induced cell death","BP",0.00347645311162229,0.018457870288569,1.73381841031337,4.46299902629017,1.47567051839288,6,58,"7"
"GO:1903749","positive regulation of establishment of protein localization to mitochondrion","BP",0.00347645311162229,0.018457870288569,1.73381841031337,4.46299902629017,1.47567051839288,6,58,"7"
"GO:0008380","RNA splicing","BP",0.00348898983502108,0.0185080249087168,1.73263992468376,1.94392778993435,12.3905438354712,23,487,"7"
"GO:0009889","regulation of biosynthetic process","BP",0.00352698257509551,0.0186930076480062,1.72832081633948,1.33286888055823,110.471748118308,136,4342,"7"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","BP",0.00353993885136047,0.0187450873393438,1.72711253172113,2.50590455191129,5.47015795611152,13,215,"7"
"GO:0009408","response to heat","BP",0.00355090871999585,0.0187865656572925,1.72615260533904,2.75866290666483,4.22347079402099,11,166,"7"
"GO:0019216","regulation of lipid metabolic process","BP",0.00360075483939486,0.0190334693143299,1.72048204372852,2.00593017694883,10.9657585073678,21,431,"7"
"GO:0007399","nervous system development","BP",0.00364175408054002,0.0192332144518115,1.71594812595294,1.41558306061309,62.308915509382,83,2449,"7"
"GO:1903170","negative regulation of calcium ion transmembrane transport","BP",0.00367769097606772,0.0194058953794445,1.71206631430603,5.36549707602339,1.0431464009329,5,41,"7"
"GO:0034250","positive regulation of cellular amide metabolic process","BP",0.00371683536676061,0.0194764877361626,1.71048935825472,2.74082882291838,4.2489133891657,11,167,"7"
"GO:0000902","cell morphogenesis","BP",0.00373926597868969,0.0194764877361626,1.71048935825472,1.62374943052392,26.4857415456377,41,1041,"7"
"GO:0002399","MHC class II protein complex assembly","BP",0.00374635396093827,0.0194764877361626,1.71048935825472,38.4602510460251,0.101770380578819,2,4,"7"
"GO:0002503","peptide antigen assembly with MHC class II protein complex","BP",0.00374635396093827,0.0194764877361626,1.71048935825472,38.4602510460251,0.101770380578819,2,4,"7"
