NAME	TITLE	SCORE	
FAM214A	na	1.2363434	
AC104051.2	na	1.2358277	
AL513217.1	na	1.2357678	
IP6K1	na	1.23569	
HERVE-a-int	na	1.2356193	
GGT1.1	na	1.2355348	
TMEM62	na	1.2354559	
SH3RF3	na	1.2353642	
AC004490.1	na	1.235163	
AL139232.1	na	1.2349463	
ZNF208	na	1.2344055	
AC007786.1	na	1.2343857	
MYH11	na	1.2343397	
PARTICL	na	1.2341827	
MER5A	na	1.2340719	
CRYAB	na	1.2339877	
AC116914.1	na	1.2338511	
LYPLAL1	na	1.2338364	
CYP2E1	na	1.233698	
NEK7	na	1.2327832	
AC084740.1	na	1.2327703	
SHROOM4	na	1.2316382	
AC011330.2	na	1.2315526	
ASIC3	na	1.231458	
AC087667.1	na	1.2306002	
AL162377.1	na	1.2305148	
AF240627.1	na	1.2301236	
RGS9BP	na	1.2299469	
AC005606.2	na	1.2297931	
PAAF1	na	1.2296718	
TCP10L	na	1.22953	
TBPL1	na	1.2293123	
AC010266.2	na	1.229204	
C1QTNF5	na	1.2290953	
AC096677.1	na	1.228926	
AC007620.3	na	1.228876	
NSUN3	na	1.2284094	
ZKSCAN2	na	1.228205	
PODN	na	1.2280858	
PARD6B	na	1.2277646	
AC006947.1	na	1.2274641	
MMS19	na	1.2272229	
CCNE2	na	1.227065	
AC022469.1	na	1.2267892	
ARL6IP5	na	1.2264941	
AL355334.2	na	1.2263274	
CASTOR2	na	1.2261581	
ENOPH1	na	1.2257739	
BX005266.2	na	1.2256333	
AC016821.1	na	1.2253724	
AC011700.1	na	1.22475	
AC066613.1	na	1.2243513	
ELMO1-AS1	na	1.2233623	
BMPER	na	1.2229902	
SCOC-AS1	na	1.222728	
NLGN2	na	1.2225425	
AC005329.3	na	1.2223667	
KANSL1	na	1.2219023	
AL353768.1	na	1.2218906	
DCT	na	1.2217981	
AC109809.1	na	1.2217642	
GET4	na	1.2217219	
SSTR1	na	1.2214628	
EPM2A	na	1.2208133	
L1M3de	na	1.2204413	
ZBTB18	na	1.2203043	
NDUFS1	na	1.2202828	
AC024933.1	na	1.2198706	
ATG3	na	1.2191715	
REC8	na	1.2190834	
PIGT	na	1.2190737	
SHISA7	na	1.2189394	
Kanga1d	na	1.2173233	
KLHDC1	na	1.2171987	
FTO	na	1.2168627	
NFIX	na	1.214958	
NPLOC4	na	1.214894	
RIN2	na	1.214508	
NPIPB15	na	1.2144117	
AC021231.1	na	1.2136878	
CGA	na	1.2131008	
CHST3	na	1.2128386	
AC007731.2	na	1.2124184	
AL035071.1	na	1.2113287	
AC092058.1	na	1.2112255	
CTDNEP1	na	1.2105392	
CRYBG3	na	1.210465	
SLC25A51	na	1.2103351	
DYSF	na	1.210252	
LINC01856	na	1.2101612	
DACT3-AS1	na	1.210089	
NR3C2	na	1.2094396	
ZC3H13	na	1.2090998	
AC004080.1	na	1.2081625	
AC011995.2	na	1.2077479	
BMP4	na	1.2072179	
AC080013.5	na	1.206404	
RIMS3	na	1.2061726	
DDX6	na	1.2061666	
CXorf40A	na	1.2059427	
LTR16C	na	1.205034	
GRHL1	na	1.2047096	
G3BP2	na	1.2045513	
NARF-IT1	na	1.2044108	
COX5B	na	1.2040621	
AL034351.4	na	1.203837	
AC080013.1	na	1.2036842	
PABPN1	na	1.2032285	
SDHAF1	na	1.2029384	
ZSCAN29	na	1.2027543	
AC116036.2	na	1.2025617	
AK1	na	1.2023869	
AC133919.1	na	1.2015827	
AL590705.2	na	1.20127	
BTBD3	na	1.2011396	
MER50C	na	1.200749	
AL160313.1	na	1.200729	
PLAAT1	na	1.2005128	
KIZ	na	1.1977469	
AL160006.1	na	1.1973621	
MON1A	na	1.1972691	
LINC00930	na	1.1968302	
DBR1	na	1.1960489	
EFNA1	na	1.1957623	
PYGB	na	1.1948273	
GLI4	na	1.1942431	
NCOA2	na	1.1941915	
AL031259.1	na	1.1941077	
PPA1	na	1.1937305	
TMEM64	na	1.1935614	
AKIRIN1	na	1.1932921	
COL17A1	na	1.193279	
GTF2I	na	1.1931591	
RNF185-AS1	na	1.1927065	
AL135999.3	na	1.1923217	
MARS2	na	1.1922544	
MTA2	na	1.1918386	
FBXO32	na	1.1917596	
EPHB2	na	1.1911675	
AC074051.5	na	1.1911621	
MRPS18B	na	1.1902348	
AL590648.2	na	1.1901177	
AP003900.1	na	1.1900723	
FAM214B	na	1.189563	
TNR	na	1.1891212	
CREG2	na	1.1888424	
KIAA1958	na	1.1887274	
ARHGAP28	na	1.1885628	
CACNG7	na	1.1880704	
AL035587.2	na	1.1879677	
Tigger19b	na	1.1874851	
LINC01123	na	1.1870893	
SPATC1L	na	1.1866747	
CLPSL1	na	1.1863056	
KCTD3	na	1.1862788	
CDKN2A	na	1.185744	
CRPPA	na	1.1854577	
CARMIL3	na	1.185138	
ZRANB1	na	1.1849954	
LINC02259	na	1.1849072	
LMTK3	na	1.1848569	
CBLN1	na	1.1847563	
AL096870.8	na	1.1845642	
PRELID3A	na	1.1836426	
MMAB	na	1.1835918	
AC078789.1	na	1.1830958	
FSTL5	na	1.1830742	
RCOR2	na	1.1799579	
DUSP19	na	1.1797827	
MIR3663HG	na	1.1796001	
AL139397.1	na	1.179554	
AC099398.1	na	1.1792511	
CC2D1B	na	1.1789438	
TECR	na	1.178623	
MAP2K6	na	1.1779242	
BRWD1	na	1.1775879	
LTR24B	na	1.1770797	
LTR16B1	na	1.177066	
DMAC1	na	1.1766424	
IFIT2	na	1.1765587	
IDH2-DT	na	1.1752777	
AC009113.1	na	1.1748973	
IDI1	na	1.1744623	
PRDM16	na	1.1742733	
PURA	na	1.1741384	
AC027279.1	na	1.1738552	
MAP3K11	na	1.1735864	
C11orf24	na	1.1735767	
ALOXE3	na	1.1735284	
LIPA	na	1.1732833	
PEA15	na	1.1728727	
AC016876.1	na	1.1727469	
IFT88	na	1.1725041	
AC009975.1	na	1.1721437	
CRTC2	na	1.1720521	
AL157700.1	na	1.1719111	
AC016902.1	na	1.1715351	
SUGT1	na	1.171151	
BCAR1	na	1.1707902	
CCDC184	na	1.1706917	
OXT	na	1.1705266	
ABLIM2	na	1.1697701	
FAM3A	na	1.1697197	
SH3BP4	na	1.1697009	
AC093890.2	na	1.1693646	
GCSH	na	1.1689284	
WFDC2	na	1.1683782	
ANGPT4	na	1.1681169	
SSH3	na	1.1672977	
SPTLC2	na	1.1672623	
AC024257.4	na	1.1671659	
AC067852.3	na	1.1668628	
LTR26E	na	1.166546	
ARPP21	na	1.1662666	
CREB5	na	1.1660147	
UBQLN1	na	1.1655142	
AC131097.2	na	1.1652792	
AL359258.2	na	1.1649824	
AC018678.1	na	1.1649346	
AL451123.1	na	1.1648091	
PGAM2	na	1.1645447	
C11orf65	na	1.1640974	
RASGRF2	na	1.1639358	
USP51	na	1.1637669	
LTR37A	na	1.1637367	
TMEM201	na	1.163264	
CAMSAP1	na	1.1632489	
PFN3	na	1.163033	
GPM6B	na	1.1628896	
DLK2	na	1.1614692	
ADCK2	na	1.1604707	
AC026367.2	na	1.1601405	
AC011509.3	na	1.16011	
AL139423.2	na	1.1601065	
POGZ	na	1.1596637	
GSKIP	na	1.1592155	
MER39B	na	1.1584926	
UCON17	na	1.1582733	
SP2-AS1	na	1.1582417	
AL118558.3	na	1.1577858	
AC010883.1	na	1.1571957	
ZNF813	na	1.1571633	
MER57-int	na	1.1558018	
BRD3	na	1.1556852	
ZFP3	na	1.1553123	
POGK	na	1.1550512	
HOMER3	na	1.1547942	
BMP2	na	1.1543654	
PTMA	na	1.1543318	
LINC02361	na	1.1540313	
VWA5B2	na	1.1537881	
GNG3	na	1.1536162	
AL353708.3	na	1.1536156	
TRPV1	na	1.1536133	
MEIS1	na	1.1535527	
MINAR2	na	1.1533636	
HEPACAM2	na	1.1531506	
AC005614.1	na	1.15298	
NMNAT2	na	1.1528351	
UCN	na	1.1521257	
AC006141.1	na	1.1515111	
ZNF175	na	1.1512183	
AC104187.1	na	1.1510658	
PPP2R1B	na	1.1509101	
MER44A	na	1.1508348	
OSBPL7	na	1.1497142	
STX2	na	1.1494421	
AC022101.1	na	1.1492978	
EXOC3	na	1.1491672	
STX16	na	1.1480758	
AC010327.7	na	1.1480652	
TNKS2	na	1.1478506	
AC012184.3	na	1.1476145	
AL807752.5	na	1.1475558	
AL354977.1	na	1.1470726	
TMEM199	na	1.146783	
AC000058.1	na	1.1466205	
GREB1	na	1.1458367	
SOCS5	na	1.1457064	
LINC02675	na	1.1455765	
LINC02150	na	1.14521	
ATP6V0D1	na	1.1451045	
Tigger3d	na	1.1450685	
SENP5	na	1.1450375	
STEAP1B	na	1.1447564	
NEDD4L	na	1.1446882	
DYNLRB2	na	1.1443514	
KCTD16	na	1.1433965	
ARFGAP2	na	1.1431824	
ADAMTS14	na	1.1430287	
CADM1	na	1.1428384	
SNRNP35	na	1.1425773	
AC009120.3	na	1.1424502	
EXOC8	na	1.1424161	
DBT	na	1.1419462	
MOSMO	na	1.1418413	
AL021396.1	na	1.1417806	
AQP6	na	1.1414161	
AC011008.1	na	1.1413409	
AC108471.3	na	1.1412234	
AC004233.3	na	1.1411785	
ING4	na	1.1411662	
NDRG1	na	1.141133	
SLC25A33	na	1.1410873	
FZD5	na	1.140798	
AC124798.2	na	1.1407044	
AL450326.1	na	1.1406908	
GPT2	na	1.1400043	
AC022182.2	na	1.139622	
AC095055.1	na	1.1382895	
TP53BP2	na	1.1378362	
DEUP1	na	1.1376885	
AC093796.1	na	1.136906	
Chap1-Mam	na	1.1368719	
USP3-AS1	na	1.1367868	
ZC4H2	na	1.1363342	
AC138655.1	na	1.1362963	
ABCB9	na	1.135989	
HDHD2	na	1.1358075	
SETD1A	na	1.1357358	
TRUB1	na	1.1356424	
LATS1	na	1.1356107	
F10-AS1	na	1.1349822	
LINC01719	na	1.1347458	
AL731569.1	na	1.1346316	
BDH1	na	1.1337513	
AC011195.2	na	1.1337017	
CSNK1E	na	1.1332499	
SRP14-AS1	na	1.1323735	
GPS1	na	1.1318902	
C21orf62-AS1	na	1.1318527	
CRTC3	na	1.1314384	
CLCN7	na	1.1313492	
L4-C-Mam	na	1.1309819	
KCNQ1OT1	na	1.1306366	
NTPCR	na	1.1304326	
AP001033.1	na	1.130215	
SFT2D2	na	1.1299033	
AC117386.2	na	1.1296805	
FIG4	na	1.1295282	
CCNQ	na	1.129275	
AP003559.1	na	1.1292117	
AC004223.2	na	1.129118	
PLEKHM1	na	1.1289194	
KDM8	na	1.128854	
AL355881.1	na	1.1287794	
DLX6	na	1.1284908	
COMMD3	na	1.1283319	
ST6GALNAC3	na	1.1283109	
AL513548.4	na	1.1282449	
SDR42E2	na	1.1279368	
MTMR4	na	1.1275864	
JADE3	na	1.1274658	
Z84485.1	na	1.1268221	
TM9SF3	na	1.1268212	
RAB4A	na	1.1268082	
DOLPP1	na	1.1260046	
AC243571.2	na	1.1255755	
AL162274.1	na	1.1249931	
FAM47E	na	1.1244906	
NME9	na	1.1236615	
AL160254.1	na	1.123379	
KIAA0895	na	1.1230013	
PHF8	na	1.122675	
N4BP2L2-IT2	na	1.1225232	
AL353746.1	na	1.1223172	
TM4SF19-AS1	na	1.1222817	
THEM4	na	1.1217048	
TNFRSF18	na	1.1216798	
NMRAL1	na	1.1215243	
AC127035.1	na	1.121453	
BX324167.2	na	1.1211917	
SYNGR2	na	1.1210256	
AC072022.1	na	1.1209586	
AC012184.1	na	1.1208874	
AFF4	na	1.1206801	
PDK2	na	1.1206225	
PNMA3	na	1.1202329	
CAMTA1-DT	na	1.1202217	
HM13-AS1	na	1.1201346	
AC092902.2	na	1.1200365	
AC009090.2	na	1.1194112	
LINC02387	na	1.1191505	
PSTK	na	1.119089	
SLIT2	na	1.1185628	
TSC2	na	1.1180533	
GACAT2	na	1.1173451	
RAP2C-AS1	na	1.1159022	
AC026803.3	na	1.1154724	
LINC02373	na	1.1154426	
OR52I1	na	1.1153525	
LRRC26	na	1.1146325	
SCOC	na	1.1141912	
AC008459.1	na	1.113994	
AL133245.1	na	1.1138365	
AC112907.1	na	1.1135489	
RCL1	na	1.1134571	
COL11A1	na	1.1134385	
STRA8	na	1.1130811	
NRG1-IT1	na	1.1126673	
AC012173.1	na	1.1126336	
AC147651.1	na	1.1119945	
ERVL-B4-int	na	1.1117893	
ZNF619	na	1.1117111	
PNCK	na	1.1116388	
AC093827.4	na	1.1116165	
ABCG1	na	1.1115696	
NRXN2	na	1.1114054	
L2a	na	1.1110634	
LINC002481	na	1.1108983	
SLC25A13	na	1.1107609	
ANKRD54	na	1.110389	
RMST	na	1.1098374	
AL133163.3	na	1.1093671	
SESTD1	na	1.1084615	
CEP126	na	1.1084014	
AC008429.3	na	1.1082903	
AC024361.2	na	1.1082706	
HOGA1	na	1.1072997	
ZC3H12B	na	1.107263	
KRT40	na	1.1066977	
C17orf100	na	1.1064453	
SCAPER	na	1.1063876	
LINC02731	na	1.1062524	
JMJD1C-AS1	na	1.1057771	
ERVFRD-1	na	1.1054788	
SEC23B	na	1.1047062	
LTR22E	na	1.1046565	
TRIM39	na	1.1039474	
AC022239.2	na	1.1039339	
MZF1-AS1	na	1.1038293	
USP27X	na	1.1036562	
SCART1	na	1.102978	
AC087175.1	na	1.1029166	
AC005726.4	na	1.1029118	
CLIP3	na	1.102871	
HCG9	na	1.1027285	
SALL1	na	1.1023114	
AL122058.1	na	1.1022438	
D2HGDH	na	1.1014705	
FGF7	na	1.101393	
TMEM178A	na	1.1013335	
AL024507.2	na	1.1009895	
ANKRD31	na	1.1006529	
AC084824.5	na	1.1003412	
AC012485.1	na	1.1002141	
RUNDC3A-AS1	na	1.0996006	
CCDC78	na	1.0993131	
AC007728.1	na	1.0990752	
AC010525.1	na	1.0989994	
AC022966.1	na	1.0988292	
METTL14	na	1.0988036	
TOGARAM1	na	1.0979995	
ASDURF	na	1.0978932	
WIPF1	na	1.097708	
LINC01893	na	1.0974872	
NFE2L2	na	1.0974675	
AC126763.1	na	1.097294	
AC096772.1	na	1.0970438	
EFCAB14	na	1.0965041	
AL161910.1	na	1.0963619	
AC021683.6	na	1.0960648	
Z84484.1	na	1.095964	
AL691420.1	na	1.0958649	
AC104211.1	na	1.0957108	
PSG8-AS1	na	1.0949497	
HTR5A-AS1	na	1.0948261	
TIMMDC1	na	1.094555	
LTR16A1	na	1.0943917	
BACE1-AS	na	1.0941898	
AC116158.1	na	1.0939311	
SIDT2	na	1.09382	
AC104458.1	na	1.0937479	
AL080250.1	na	1.0928707	
LURAP1L	na	1.0924586	
NEMF	na	1.0922415	
SCN3B	na	1.0922401	
HABP4	na	1.0921675	
MAPK8	na	1.0916342	
DAZAP2	na	1.0913599	
SLC6A1	na	1.0907862	
AL353622.2	na	1.0907108	
CDC42BPG	na	1.0905248	
TMEM245	na	1.0904735	
VPS33A	na	1.0899446	
ACTC1	na	1.0897624	
IFT27	na	1.0897511	
TMEM170B	na	1.0896637	
ZYG11B	na	1.0888976	
PABPC1L2B	na	1.0888695	
TMEM140	na	1.087029	
AC002451.1	na	1.0868051	
DUSP8	na	1.0866095	
CEP120	na	1.0864831	
RC3H1-IT1	na	1.086312	
SCAP	na	1.0860735	
RNF150	na	1.0858333	
ATAT1	na	1.0856965	
AC117503.5	na	1.0854719	
GFM1	na	1.0847663	
AL732509.1	na	1.0847238	
SMURF1	na	1.0846777	
C5orf24	na	1.0845213	
LTR26D	na	1.0843633	
TMEM191B	na	1.0840622	
AC009831.3	na	1.0840513	
LSAMP	na	1.0836021	
GCG	na	1.0834159	
C1orf105	na	1.0833281	
FOXN3-AS1	na	1.0832896	
RBBP5	na	1.0832244	
AC100778.3	na	1.0825022	
CDC42BPB	na	1.0823646	
NCOA4	na	1.0820125	
PRTFDC1	na	1.0819199	
TTL	na	1.0819172	
EXD2	na	1.0816405	
SPIRE1	na	1.0812134	
AC007342.1	na	1.0808351	
RNF44	na	1.0804904	
SPOPL	na	1.0804683	
PTPN11	na	1.080423	
AC137630.3	na	1.0803981	
UNKL	na	1.0801271	
FREM2-AS1	na	1.0796487	
AC034236.2	na	1.0791807	
AC005332.6	na	1.0787553	
MLT1A0	na	1.0787485	
AL360091.2	na	1.0784872	
YWHAQ	na	1.0783067	
AC004158.1	na	1.0782539	
AC015969.1	na	1.0780813	
LARGE1	na	1.0778573	
WASHC3	na	1.0771316	
AC007114.2	na	1.0768203	
PCDH9-AS1	na	1.0765188	
C2CD2L	na	1.0764102	
PCDH17	na	1.0761981	
AGO1	na	1.0757188	
TUBA1A	na	1.0749781	
NCKIPSD	na	1.0741504	
MLT1O	na	1.0734364	
ABCA3	na	1.0731775	
MRPL30	na	1.0731215	
FLCN	na	1.0729576	
FAHD2A	na	1.0728254	
GOLGA6L1	na	1.0720841	
ENHO	na	1.07152	
FUBP3	na	1.0712918	
SVEP1	na	1.0710998	
C16orf46	na	1.0710794	
NANOGNB	na	1.0710644	
ZBTB41	na	1.0709231	
TAF5L	na	1.0697663	
ALG6	na	1.0697027	
ZNF197	na	1.0696865	
FKBP6	na	1.0695412	
AC114811.2	na	1.0694419	
AC105285.1	na	1.0691544	
SMAD2	na	1.0689818	
EYS	na	1.0688939	
IGHV3-29	na	1.068711	
MTUS1	na	1.0684927	
AC016722.2	na	1.0682931	
TMEM181	na	1.0680903	
ANKRD28	na	1.0672781	
PDYN-AS1	na	1.0663974	
VLDLR-AS1	na	1.0661219	
MIR762HG	na	1.0658423	
ZNRF1	na	1.0645698	
SMAD7	na	1.0641195	
C9orf135	na	1.0638982	
AC231759.2	na	1.0638659	
AC022075.1	na	1.0637156	
DUSP28	na	1.0631986	
TPGS1	na	1.0631884	
SOGA1	na	1.0631769	
PCDHA8	na	1.0630665	
RPAP1	na	1.0622106	
FRA10AC1	na	1.0619543	
Z82195.3	na	1.061911	
SSH2	na	1.0611457	
AL353747.4	na	1.0602964	
WWOX	na	1.060219	
AC008897.3	na	1.0600197	
GXYLT2	na	1.059372	
RINL	na	1.0591087	
COX6A2	na	1.0590271	
MGRN1	na	1.0589927	
USP38	na	1.0588863	
LINC01275	na	1.0582591	
NSG2	na	1.0572739	
MIR2052HG	na	1.0564444	
PHF2	na	1.0563275	
CDC37L1-DT	na	1.0562468	
GLDN	na	1.0560596	
RAB9A	na	1.0558494	
ARHGEF7	na	1.055671	
EDC4	na	1.0554267	
VAMP3	na	1.0552928	
PABPC3	na	1.0551296	
CTSF	na	1.0546075	
AC242988.1	na	1.0545814	
AL359881.1	na	1.0544825	
AC103724.4	na	1.0544684	
TTC36	na	1.0539011	
LIN54	na	1.0538548	
CORO6	na	1.0538455	
CECR2	na	1.053577	
PLCXD2	na	1.0531673	
TRAPPC6B	na	1.053001	
CALM2	na	1.0528322	
KCTD21	na	1.052682	
UBE2E2	na	1.0525786	
TMEM117	na	1.0519019	
AC092720.2	na	1.0518851	
KCNA7	na	1.0518273	
AL158166.1	na	1.0517294	
TMOD1	na	1.0515846	
PAN3-AS1	na	1.0514759	
PVALEF	na	1.0513018	
AC097532.2	na	1.0510687	
AC015540.1	na	1.0510682	
CA2	na	1.0509715	
UCHL1	na	1.050952	
GBA	na	1.0502213	
AL035425.3	na	1.0499324	
TEX261	na	1.0492649	
SLITRK6	na	1.0491766	
AGPAT1	na	1.0486542	
TMEM9B-AS1	na	1.0483469	
AARS	na	1.0482466	
ACACA	na	1.0482453	
CAB39L	na	1.0480924	
OTUB2	na	1.0480138	
ENDOG	na	1.047692	
AL512604.2	na	1.0475771	
ARV1	na	1.0475578	
DISP3	na	1.0467329	
AC016716.2	na	1.0461746	
OSBP2	na	1.0461396	
CUL2	na	1.0460994	
CYB5R1	na	1.0459951	
AC025165.4	na	1.0456523	
SLC12A9	na	1.0448188	
RDH11	na	1.044635	
TKFC	na	1.0446016	
TSBP1-AS1	na	1.0443615	
AL136115.1	na	1.0443348	
ZNF638	na	1.0441438	
AC012645.1	na	1.0433524	
MRPL48	na	1.0432767	
AL121992.1	na	1.0431215	
AC092279.1	na	1.0429703	
AC061708.1	na	1.0427717	
MYLPF	na	1.0422846	
AL035427.2	na	1.0421267	
BSDC1	na	1.0417731	
APBB3	na	1.0414783	
LTR5B	na	1.0405209	
CNTNAP2	na	1.0402595	
ZNF24	na	1.0397145	
PPP6C	na	1.0396647	
BX323046.2	na	1.0392051	
AC022929.2	na	1.0389473	
RASGRP3	na	1.0382085	
SASH1	na	1.0378265	
AC005597.1	na	1.0378135	
C1orf43	na	1.037657	
SNX29	na	1.0375168	
ZNF793-AS1	na	1.0373503	
AC011912.1	na	1.0371748	
AC116913.1	na	1.0368909	
PRR34-AS1	na	1.0368536	
C1GALT1C1L	na	1.0362437	
Z69706.1	na	1.0361698	
MER2	na	1.0358382	
TFCP2	na	1.0356656	
MPDZ	na	1.0346417	
AC009318.1	na	1.0344324	
AL512791.2	na	1.0341204	
AC004112.1	na	1.0337319	
AC079062.1	na	1.0335567	
THE1A	na	1.0333343	
UBL7	na	1.0331143	
TMEM192	na	1.0330691	
AC008438.2	na	1.0325193	
LITAF	na	1.0323614	
FXYD7	na	1.0322087	
AL356481.1	na	1.0321409	
AL122035.1	na	1.0320134	
FBXL20	na	1.031973	
TRDN	na	1.031902	
TTLL5	na	1.0318587	
SHC4	na	1.0314392	
CACNA1E	na	1.0311612	
DIS3L	na	1.030904	
GRIP1	na	1.0308254	
TRIM59	na	1.0308115	
GPR37L1	na	1.0307683	
AC011228.2	na	1.0307162	
GIT1	na	1.0298955	
RXRB	na	1.0295978	
AL451064.1	na	1.0294394	
EXOC7	na	1.0290924	
AC104633.2	na	1.0290188	
STK24-AS1	na	1.0285586	
ZNF556	na	1.0277971	
AC124804.1	na	1.0276972	
RNF38	na	1.0272771	
HMX1	na	1.0271465	
AC093802.1	na	1.0271358	
OSBP	na	1.0270816	
AMACR	na	1.0268868	
L1P4d	na	1.0266026	
AC004969.1	na	1.0263845	
PRKAR1B	na	1.0256764	
TRMT13	na	1.0256698	
GSN-AS1	na	1.0254191	
ZFAND2B	na	1.0253521	
FAM155B	na	1.0253296	
FAM50B	na	1.0252115	
C14orf28	na	1.0250973	
AC008742.1	na	1.025071	
ZNF318	na	1.0250142	
AC051619.4	na	1.0249497	
ZNF529	na	1.024752	
OLIG2	na	1.0243001	
AP001830.1	na	1.0242622	
WASHC2A	na	1.0238127	
HBQ1	na	1.0236166	
AC018730.1	na	1.0235378	
AL034422.1	na	1.0233166	
AC015936.2	na	1.0231568	
AL132639.2	na	1.022989	
PAFAH1B1	na	1.0227792	
AL512625.1	na	1.0225133	
AC009509.4	na	1.0219126	
RMC1	na	1.0214791	
ALG10B	na	1.0210463	
AL445209.1	na	1.0201389	
RAB3C	na	1.0195335	
ZSWIM3	na	1.0194589	
MRFAP1	na	1.0191697	
AC093534.2	na	1.0190961	
ARPP19	na	1.0189425	
AC018558.1	na	1.0187727	
AC019080.6	na	1.0185848	
EIF5A2	na	1.0184125	
AC008663.1	na	1.0179068	
RETREG2	na	1.0176125	
CLK1	na	1.0173788	
ADGRL1	na	1.0173656	
AC008629.1	na	1.0172498	
CPT1C	na	1.0168434	
SVA-B	na	1.0168006	
MFSD4A	na	1.0166267	
API5	na	1.0157825	
MTMR6	na	1.0155829	
C1orf141	na	1.0149584	
MAF1	na	1.0141467	
AL391117.1	na	1.0140722	
INTS13	na	1.0136698	
TM7SF3	na	1.0133682	
SLC9B1	na	1.0132424	
LTR43	na	1.0122218	
MLT2B2	na	1.0117675	
MER97a	na	1.0114377	
AP001136.1	na	1.0108013	
AC245407.2	na	1.0104845	
AC118549.1	na	1.0104221	
OSGEPL1	na	1.0103874	
DEPDC5	na	1.0101455	
RABGAP1	na	1.0098876	
GATD3B	na	1.0098081	
RNF212	na	1.0090064	
CCDC92	na	1.008952	
FAM193B	na	1.0088792	
EVPL	na	1.0088432	
MAPK3	na	1.0086297	
TRIM3	na	1.0083679	
STMN1	na	1.0082059	
AC025165.2	na	1.0081227	
AP000721.2	na	1.0079405	
LMF1	na	1.0072932	
ELOVL5	na	1.0072302	
SEMA5B	na	1.0070747	
SNX9	na	1.00705	
SVBP	na	1.0065143	
TMEM182	na	1.0064999	
ANKRD36C	na	1.0062088	
AC018521.4	na	1.0060594	
AMY2A	na	1.0060104	
AC008180.2	na	1.0058496	
AGAP2-AS1	na	1.0053033	
AC022966.2	na	1.0048879	
ACTL6B	na	1.0047555	
RAB41	na	1.0046434	
C1orf56	na	1.0046033	
PRKAR1A	na	1.0042027	
DNAH14	na	1.0041326	
LINC02604	na	1.004013	
TTLL9	na	1.0036734	
GABARAP	na	1.0033829	
EHMT2	na	1.0033028	
SYP	na	1.0030004	
LTR1D1	na	1.00271	
KLHDC2	na	1.0025642	
AC100835.1	na	1.0023984	
MLT2A2	na	1.0022013	
ZNF335	na	1.002144	
LINC01268	na	1.0020739	
WBP1	na	1.0019474	
SCLY	na	1.0016577	
AL732314.4	na	1.0015097	
NIN	na	1.0011952	
AC138331.1	na	1.0006909	
STRADB	na	1.0002474	
CDC42	na	1.0001702	
VPS18	na	0.99977565	
DDX25	na	0.99940115	
ZNF358	na	0.9988623	
AC145423.2	na	0.9988136	
ARHGAP35	na	0.9986761	
TUB	na	0.9984453	
COX10	na	0.9984384	
AC004556.3	na	0.9980595	
FAM230A	na	0.99713945	
SLC49A4	na	0.9963611	
KLC1	na	0.9953403	
STOML1	na	0.9949483	
FOXO6	na	0.99488616	
MBTD1	na	0.9947017	
SUSD5	na	0.9945233	
AL358072.1	na	0.99414253	
AC010789.2	na	0.99386597	
TSPAN31	na	0.9937589	
AC026979.2	na	0.9936231	
AL390067.1	na	0.9934689	
WSB1	na	0.99326915	
DPP3	na	0.9932558	
AC011933.4	na	0.9931478	
AL138955.1	na	0.9929264	
AC024361.1	na	0.9925392	
RPRD2	na	0.9925307	
PANK3	na	0.9922176	
ABL1	na	0.9921523	
SCGB1D2	na	0.99212426	
SCAMP3	na	0.9921208	
LINC01563	na	0.99202436	
MPHOSPH8	na	0.99066466	
CYP4F8	na	0.9904993	
RHOV	na	0.9904826	
USP40	na	0.99032176	
RHCE	na	0.9900889	
AL121762.2	na	0.9897452	
LINC00514	na	0.9891979	
ATP13A5	na	0.9891868	
UBIAD1	na	0.98916185	
PIAS4	na	0.98914504	
PFDN2	na	0.9888992	
LIN7C	na	0.98867214	
AL353804.2	na	0.9883845	
CARD19	na	0.98809326	
UBB	na	0.9874614	
MAU2	na	0.98693955	
STXBP1	na	0.9868592	
AC121761.1	na	0.98683614	
CUTA	na	0.98661226	
PITRM1	na	0.9862329	
AC011479.3	na	0.9857092	
MER74A	na	0.9856823	
GSK3A	na	0.98509043	
CLTA	na	0.9850197	
WIPF2	na	0.98501146	
SLC10A1	na	0.9849667	
UAP1L1	na	0.9849633	
EIF1B	na	0.98474836	
FOXD4L5	na	0.9845779	
GABRG2	na	0.9844979	
AC025181.2	na	0.98434937	
AC068946.3	na	0.9843472	
Charlie16a	na	0.9836645	
MARCH4	na	0.9835898	
TERF2	na	0.98351014	
OR4N2	na	0.983394	
F8A1	na	0.98336655	
AC239809.3	na	0.9831825	
ILKAP	na	0.9827835	
AC107294.1	na	0.9826945	
AC092447.5	na	0.9824967	
CHKA	na	0.9823857	
TTC1	na	0.9823727	
DCC	na	0.9821975	
ZNF778	na	0.9821075	
MMGT1	na	0.9819098	
GGA3	na	0.98184544	
AC021660.2	na	0.9818425	
PRMT3	na	0.9818424	
CALCOCO1	na	0.981833	
AL136301.1	na	0.9817589	
PIGA	na	0.98139834	
AL138762.1	na	0.98109704	
SAMD12	na	0.9809956	
KRCC1	na	0.98094004	
AC020741.1	na	0.98051745	
AC096667.1	na	0.98037857	
AluYh3	na	0.9801107	
TSR3	na	0.97994995	
EPB41L2	na	0.97993577	
AC007540.1	na	0.9795395	
RFXAP	na	0.9791576	
BAAT	na	0.978878	
