NAME	TITLE	SCORE	
COX11	na	0.3321372	
TESC	na	0.33213586	
AC021087.1	na	0.33204922	
REV3L	na	0.33199862	
ALDH5A1	na	0.33194816	
SLC35B4	na	0.33190918	
RIOX1	na	0.33182606	
OTX2-AS1	na	0.33177257	
AL450992.1	na	0.33168018	
ACTR10	na	0.3316124	
ATP4B	na	0.33143428	
TMX2	na	0.33129582	
GREB1L	na	0.33114648	
WFDC10B	na	0.33082712	
MAPT-IT1	na	0.33079812	
AP2A1	na	0.3306646	
CASC3	na	0.33059382	
AluYe5	na	0.33048397	
ZNF831	na	0.3304562	
TTTY14	na	0.3304356	
AL139339.1	na	0.33015403	
FHL1	na	0.32995734	
NAT2	na	0.32992896	
RFXANK	na	0.32969037	
AC051619.4	na	0.32960942	
LINC00426	na	0.32953048	
AC007496.2	na	0.32948843	
NBPF1	na	0.32938838	
ATP5F1E	na	0.32922658	
KCNJ16	na	0.3290997	
CENPB	na	0.32905966	
ZNF32	na	0.32889137	
UCON11	na	0.32883972	
TSHR	na	0.32882786	
MYO16	na	0.32878548	
AC068888.2	na	0.3287806	
LTR38	na	0.32869452	
AC022960.1	na	0.32863677	
AC025031.3	na	0.32825324	
TXNDC5	na	0.32808313	
ACSL6	na	0.3280813	
AC010761.5	na	0.32802376	
AC095050.1	na	0.32801244	
PSMD6-AS2	na	0.32799357	
GALNT8	na	0.3279918	
HM13-IT1	na	0.32777664	
NLRP7	na	0.32766083	
AC009054.2	na	0.3276146	
ADNP-AS1	na	0.32748058	
NLGN2	na	0.32744932	
PDLIM3	na	0.32741153	
AC013714.1	na	0.32737142	
SH2D4A	na	0.32725033	
EZHIP	na	0.32724676	
PRPF18	na	0.32718822	
MEX3D	na	0.32706085	
SRI	na	0.32705492	
BTLA	na	0.32700065	
AC008403.2	na	0.32693258	
TCF4	na	0.32688475	
FAM131A	na	0.32669735	
IPO4	na	0.3266189	
TMEM246	na	0.3266002	
PUS7	na	0.3265072	
TCL1B	na	0.3263964	
AC012435.3	na	0.3263137	
NUDT4B	na	0.32629612	
EVX2	na	0.32622293	
GCG	na	0.32620877	
GPR176	na	0.32609758	
AC008937.2	na	0.32597336	
SENP2	na	0.32591316	
AC005546.1	na	0.3257773	
LINC00865	na	0.32574308	
AC002383.1	na	0.32573628	
AC087362.2	na	0.32561937	
AL590101.1	na	0.32558364	
SHISAL1	na	0.3255762	
NRL	na	0.32539424	
SLC37A1	na	0.32525656	
RANGAP1	na	0.32523242	
IDH1	na	0.3250056	
LINC02560	na	0.3249237	
L1CAM	na	0.32491854	
Z99572.1	na	0.3248787	
AL133325.3	na	0.32461524	
SPATA42	na	0.32451844	
AL356441.1	na	0.3244889	
GRTP1	na	0.3242485	
DNAJC30	na	0.3241943	
AL359313.1	na	0.32407874	
C6orf47	na	0.32403398	
H3F3B	na	0.32401296	
CDK16	na	0.323745	
GHITM	na	0.3237423	
AC090116.1	na	0.32367945	
THTPA	na	0.32350606	
UNC119B	na	0.32324284	
AC092447.5	na	0.3231977	
GALNT9	na	0.3230054	
CARM1	na	0.3229588	
AluSg7	na	0.32290512	
LDB1	na	0.32287064	
BLOC1S2	na	0.3227434	
AL645568.1	na	0.32252127	
ZSWIM1	na	0.32251972	
AC096564.2	na	0.32245174	
AC051619.6	na	0.32224464	
AF305872.2	na	0.3220469	
RBPJ	na	0.32198253	
LINC00383	na	0.32185084	
OXA1L	na	0.3217821	
AC127540.1	na	0.3214112	
CRIPT	na	0.32139382	
LIMD2	na	0.32138526	
COL4A3	na	0.321351	
DYNLL1	na	0.321302	
CDO1	na	0.32126966	
AC007823.1	na	0.32119188	
TM6SF2	na	0.32085556	
AC092067.1	na	0.32071438	
MTMR4	na	0.32036644	
PAQR3	na	0.32025102	
AK1	na	0.32014215	
AC007608.1	na	0.32012853	
VPS28	na	0.32012248	
PPM1J	na	0.31989983	
RARS	na	0.319711	
KPTN	na	0.31961536	
ANKRD6	na	0.3195596	
IGHGP	na	0.3195457	
FUT10	na	0.3194672	
AVIL	na	0.31940663	
PAN2	na	0.31936237	
PPP6R3	na	0.31930634	
COX7A2L	na	0.31930104	
AC007381.1	na	0.31919637	
GRIA3	na	0.31914172	
SLC12A9-AS1	na	0.31905878	
AP005264.1	na	0.31895465	
AC084335.1	na	0.31889412	
UTP20	na	0.3188455	
AL049828.1	na	0.31880003	
KRTCAP2	na	0.31875467	
FAM71E1	na	0.3182314	
FRG2C	na	0.31818703	
PDSS2	na	0.31796497	
RHBDD3	na	0.31796002	
HOXC6	na	0.31792343	
AC092805.1	na	0.31790736	
AC022306.3	na	0.31789955	
AP002008.3	na	0.31776085	
AIG1	na	0.3177194	
AC008378.1	na	0.31763172	
METTL22	na	0.31746432	
IKBIP	na	0.31739485	
AC084018.1	na	0.31731135	
TTC27	na	0.3172175	
TMEM132B	na	0.3170165	
WDR48	na	0.31694597	
AC010729.2	na	0.31676266	
ACLY	na	0.3167496	
ACKR1	na	0.31672895	
PRXL2A	na	0.3166779	
MERX	na	0.31666648	
Z97989.1	na	0.31659645	
PCDHGB3	na	0.31644976	
CR1-L3A-Croc	na	0.3164345	
NAPSA	na	0.3162968	
CHST11	na	0.31622523	
ALMS1-IT1	na	0.31618908	
SENP8	na	0.31615412	
AC104938.1	na	0.31599364	
UGT2B15	na	0.31590712	
LINC01968	na	0.31589782	
DCTN5	na	0.31571266	
MLT1-int	na	0.31559214	
VEZT	na	0.31556565	
FYB2	na	0.31553334	
AMOTL1	na	0.31552967	
UCON65	na	0.31547576	
FAM222A	na	0.3154416	
DNTTIP1	na	0.3154341	
SNX7	na	0.31541756	
AC007179.2	na	0.3153185	
LTA	na	0.31528926	
AC138932.5	na	0.31527016	
ARNT2	na	0.31526425	
AC116366.2	na	0.31506965	
LINC02743	na	0.31501466	
CCSAP	na	0.3149196	
AL354861.3	na	0.31488135	
ADSS	na	0.31479493	
TMEM70	na	0.3147299	
TMEM241	na	0.3146744	
GTF3C2-AS1	na	0.31461895	
CSNK2A2	na	0.31459057	
LTR25-int	na	0.31457576	
FOXD4L1	na	0.31453672	
FAM110A	na	0.31445146	
AKT3	na	0.3144441	
AC078909.2	na	0.31438673	
PRUNE1	na	0.314333	
ELAVL3	na	0.31423888	
STRA8	na	0.3140076	
AL355802.3	na	0.3138495	
KCNH1-IT1	na	0.3138132	
PRKG2	na	0.31364682	
COTL1	na	0.31349164	
ZNF397	na	0.3133835	
PDE1A	na	0.31338206	
RLN1	na	0.31227112	
LINC02526	na	0.31224272	
ZBTB33	na	0.3122342	
ZSCAN2	na	0.3121167	
STARD3NL	na	0.31204408	
CENPE	na	0.3120068	
C3orf33	na	0.3119659	
SLC29A4	na	0.31181604	
AL157834.1	na	0.31180513	
CASD1	na	0.31170115	
LINC01586	na	0.31157064	
FES	na	0.3115008	
STON2	na	0.31149635	
MRPL43	na	0.311474	
SOBP	na	0.31144243	
AP000442.1	na	0.31132573	
AC139795.2	na	0.31132412	
AP1S3	na	0.31131035	
AL353748.3	na	0.31130248	
LINC02123	na	0.31129012	
AC103563.9	na	0.31118524	
ZNF566	na	0.31117547	
FBXL12	na	0.31113696	
LTR16A2	na	0.3111219	
ELF4	na	0.31110355	
AL391117.1	na	0.31108978	
CNPY2	na	0.3108995	
KIF1A	na	0.31089166	
TDRD15	na	0.31088287	
ZNF140	na	0.31075665	
ALOX12B	na	0.31067756	
ANKFN1	na	0.31064925	
STAMBPL1	na	0.3105315	
EPHA8	na	0.31046098	
PPDPF	na	0.3095693	
RECQL5	na	0.3093974	
EPHA10	na	0.30936557	
LINC01238.1	na	0.30935815	
CHMP1B-AS1	na	0.30932286	
TSTA3	na	0.30930564	
PCDHB5	na	0.30922714	
CTHRC1	na	0.30922392	
PPAN	na	0.30906487	
MER66B	na	0.30905798	
AL352955.1	na	0.30905387	
CGN	na	0.30897763	
DARS	na	0.30890775	
NCS1	na	0.30890736	
AL158196.1	na	0.3088396	
AC103724.3	na	0.3087526	
AC026304.1	na	0.30875072	
KIF18A	na	0.30871826	
LINC00662	na	0.30865276	
AL139118.1	na	0.3086006	
MER9a3	na	0.30853936	
FRK	na	0.3085271	
HABP2	na	0.30851328	
LSAU	na	0.30845433	
NMNAT1	na	0.3084366	
NKRF	na	0.30830583	
NANOGNB	na	0.30830157	
TMEM9	na	0.3082936	
LINC02099	na	0.30823103	
IBA57-DT	na	0.30816814	
AL512622.1	na	0.3081584	
C7orf31	na	0.30808622	
AC103833.2	na	0.30807275	
SBF2-AS1	na	0.30792037	
TP53I3	na	0.3077735	
GUCY2F	na	0.30755836	
B3GLCT	na	0.30742887	
AP001468.1	na	0.3074113	
AP003086.2	na	0.30734912	
Z68871.1	na	0.30727106	
MME	na	0.30725873	
VCAN	na	0.30724448	
AC026471.4	na	0.30715534	
AC007686.2	na	0.3071284	
BPI	na	0.30696452	
PCSK7	na	0.3068839	
AC009065.7	na	0.30682102	
CD72	na	0.30675676	
SLC4A8	na	0.3066829	
VIT	na	0.3066365	
ADGRG1	na	0.30656898	
CD200	na	0.30656013	
AC007350.1	na	0.3065175	
AL161729.1	na	0.3065025	
GPKOW	na	0.3063756	
H2BFM	na	0.3063065	
LINC01449	na	0.30629385	
YIPF6	na	0.30622774	
OGFOD2	na	0.306175	
AL023495.1	na	0.30598667	
AP003721.4	na	0.30585152	
TTC8	na	0.3057893	
ATPAF2	na	0.30576956	
SMARCA5	na	0.30557972	
LAMTOR5-AS1	na	0.3055288	
C20orf96	na	0.30519468	
SMYD2	na	0.30490643	
AL109806.2	na	0.30485874	
KLRC4	na	0.30480304	
AC141424.1	na	0.30475333	
RRN3	na	0.3047485	
CPT2	na	0.30465728	
RBM42	na	0.30461684	
CCDC148	na	0.30450508	
AL032821.1	na	0.3044404	
AL138701.2	na	0.30438972	
SURF6	na	0.30417806	
ANKRD34A	na	0.30414277	
DCXR-DT	na	0.30401215	
AC090114.2	na	0.303945	
ZNF252P-AS1	na	0.30386767	
PIGK	na	0.3036304	
BRMS1	na	0.30355105	
SNUPN	na	0.30353495	
PPP1R1C	na	0.30331787	
AC004825.2	na	0.3033029	
AC008686.1	na	0.30329767	
SNX4	na	0.3032644	
NDUFB2-AS1	na	0.30321735	
KIF19	na	0.3031954	
CFAP44	na	0.30318895	
UPF3A	na	0.3030944	
AC026408.1	na	0.3030705	
AC008629.1	na	0.30305743	
PKDCC	na	0.30301648	
DLGAP4-AS1	na	0.30283648	
PNP	na	0.30272678	
AKR1A1	na	0.30272272	
Z82217.1	na	0.3027049	
NDUFA5	na	0.30267438	
AL450306.1	na	0.30254143	
AGPAT1	na	0.30249873	
ARID3C	na	0.30244318	
ZUP1	na	0.30243114	
FOXD1	na	0.3024276	
LRP6	na	0.3023469	
AC022101.1	na	0.30234143	
AIMP1	na	0.3019336	
CXorf58	na	0.30186024	
AC011405.1	na	0.30176726	
DLEU1	na	0.30174437	
TNIP3	na	0.30160254	
ZFP30	na	0.30123347	
LINC01922	na	0.30120265	
TMEM175	na	0.30109093	
BABAM1	na	0.3010384	
AP002992.1	na	0.30073693	
MLIP-IT1	na	0.30067408	
LBX1-AS1	na	0.30066833	
AC079610.2	na	0.3006101	
KLK1	na	0.3004006	
CHCHD7	na	0.30038255	
AL359711.2	na	0.30035275	
AC005993.1	na	0.30032393	
ACOX3	na	0.30022722	
ZNF251	na	0.30022365	
RASSF1	na	0.30007976	
MORC2	na	0.30006632	
AC009237.15	na	0.2999844	
PIR	na	0.29995257	
KCTD6	na	0.29993993	
ASAP1	na	0.29993144	
AC013287.1	na	0.29992896	
SVA-D	na	0.29990786	
TBX21	na	0.2997521	
AC135782.3	na	0.29960057	
AC007786.1	na	0.29935545	
FLACC1	na	0.2993111	
AP000779.1	na	0.2993015	
GABPA	na	0.29919288	
MAP2K7	na	0.29903343	
BX546450.1	na	0.29897258	
AL022068.1	na	0.2988629	
AL672032.1	na	0.29873183	
SLC8A1-AS1	na	0.2986874	
AGTR1	na	0.29866266	
AC106028.3	na	0.29849458	
SCAANT1	na	0.29821417	
CEL	na	0.29816777	
C9orf85	na	0.29802364	
AC080089.2	na	0.2979777	
C8orf34-AS1	na	0.29787263	
AL358937.1	na	0.29769695	
MTG2	na	0.29766372	
AC015813.3	na	0.29754594	
AL033530.1	na	0.2975191	
FAM83D	na	0.2974182	
PPP1R9A	na	0.2972937	
Z99127.1	na	0.29728723	
AQP3	na	0.29726446	
ALG14	na	0.29722095	
AC074286.1	na	0.29720527	
HOXA11	na	0.2971953	
AP000648.9	na	0.29716596	
PKN2-AS1	na	0.29694772	
TCL6	na	0.2968677	
CPA1	na	0.29668063	
SLC25A13	na	0.29667562	
KTN1-AS1	na	0.29658675	
MRPL40	na	0.29657134	
SLC25A5-AS1	na	0.2965526	
AL135818.1	na	0.2965227	
AC005776.2	na	0.29651222	
ECHS1	na	0.29643542	
GPR1-AS	na	0.29640293	
LTR10G	na	0.29634708	
AC100839.1	na	0.2963363	
IFT27	na	0.2959722	
AL357568.1	na	0.29583257	
AC244153.1	na	0.29576302	
PRXL2B	na	0.2956096	
CALML4	na	0.29555228	
AluYm1	na	0.29553428	
AL137244.1	na	0.295505	
CREB3L2-AS1	na	0.29550478	
GOSR1	na	0.29550108	
ZNF570	na	0.29548562	
HOXA6	na	0.29542345	
RABEPK	na	0.29542038	
PPP3R1	na	0.29533488	
BMP3	na	0.295116	
AC015813.1	na	0.29481918	
NAPA	na	0.29473388	
VEGFD	na	0.2946347	
AC068643.1	na	0.2946154	
PPA1	na	0.29456234	
AC007686.4	na	0.29428968	
U2AF1L4	na	0.29421756	
AL157813.1	na	0.29415354	
CST1	na	0.2940841	
AC092364.1	na	0.29400086	
ARSI	na	0.29396674	
AL008633.1	na	0.29374442	
TSPAN31	na	0.29359594	
TRPT1	na	0.2935092	
DUSP11	na	0.29342654	
PCBD1	na	0.29342455	
OXSM	na	0.29332295	
SLC66A2	na	0.29326382	
AC087623.3	na	0.2930154	
AC122710.2	na	0.292983	
GCHFR	na	0.2928815	
ARHGEF25	na	0.29284176	
ABHD12	na	0.29277107	
AC009303.2	na	0.2926978	
MOCS3	na	0.2926405	
ATP2A2	na	0.29263696	
BTN2A2	na	0.29258546	
AL139397.1	na	0.2925004	
LINC01340	na	0.29249945	
CDC16	na	0.29239923	
ASAH2	na	0.2921065	
UGT2B17	na	0.29209253	
PXDC1	na	0.2920739	
C5orf51	na	0.29199687	
AL391839.3	na	0.29190153	
GTF2H5	na	0.29188412	
AL137017.1	na	0.2918668	
AP001007.3	na	0.291848	
ZCCHC14	na	0.291722	
MTHFSD	na	0.29170856	
FAM230D	na	0.29163712	
NOP14-AS1	na	0.29152802	
PCDH8	na	0.29150134	
MIR5689HG	na	0.29150096	
TATDN1	na	0.29135475	
ZIC1	na	0.2912373	
RNF20	na	0.29120302	
LINC02284	na	0.29117683	
SULT2A1	na	0.29104048	
NEPRO	na	0.29102826	
PIGN	na	0.29094154	
AC021092.1	na	0.29087013	
AL358472.4	na	0.29084298	
AC113143.3	na	0.29037702	
EEF1AKMT4	na	0.2902259	
AC092757.2	na	0.29010615	
AL096701.4	na	0.2900387	
AC008588.1	na	0.29002178	
AC007292.1	na	0.28999913	
RXRG	na	0.28984004	
FOXO3B	na	0.28970572	
AL122035.2	na	0.2896877	
AP001033.1	na	0.28962472	
E4F1	na	0.28953946	
KMT5A	na	0.28940973	
ZMYM4	na	0.28922376	
HERVE-a-int	na	0.28890908	
SIT1	na	0.2887948	
AC127035.1	na	0.28877762	
NTN1	na	0.28877366	
LCN2	na	0.28875068	
KRT40	na	0.28866667	
ST8SIA1	na	0.2886046	
PIGQ	na	0.2886004	
AC022167.3	na	0.288597	
PHKA1	na	0.28848737	
MPHOSPH8	na	0.2884294	
SC5D	na	0.28842333	
AL445250.1	na	0.28819603	
ADGRF3	na	0.28805566	
AC006141.1	na	0.2880125	
CCR7	na	0.28798708	
HCCAT5	na	0.28788322	
SDHD	na	0.28770927	
AC135178.4	na	0.28750503	
RAB8B	na	0.2873991	
ZC3H11A	na	0.28730816	
DMWD	na	0.28708673	
HERVK22-int	na	0.28694803	
GABARAP	na	0.28689298	
AC005962.2	na	0.2866836	
AC006111.2	na	0.28665963	
UCON53	na	0.28657934	
MIR4300HG	na	0.286557	
TATDN3	na	0.28647637	
LINC00632	na	0.28647178	
CNNM3-DT	na	0.28646386	
VNN3	na	0.28635356	
LRRC37A	na	0.2861356	
DHX57	na	0.28612125	
ILF3-DT	na	0.28611013	
VTN	na	0.2860565	
AL162390.1	na	0.28596482	
AC100810.3	na	0.28594476	
ELP1	na	0.28587106	
AC011933.3	na	0.2858508	
FXR2	na	0.28567725	
ADAMTS12	na	0.28558135	
TIMD4	na	0.2855612	
CDKL1	na	0.28550214	
HSCB	na	0.28549102	
GCGR	na	0.28542793	
MAPK8	na	0.2851975	
ACAN	na	0.28512955	
AP000766.1	na	0.28505704	
URM1	na	0.2850226	
LTR47A	na	0.28499967	
SMIM15-AS1	na	0.28491798	
AL022318.1	na	0.2848862	
PHLPP1	na	0.28479737	
Helitron1Nb-Mam	na	0.28455505	
GRM7-AS1	na	0.28449267	
FGF5	na	0.2844754	
AL138895.1	na	0.28445745	
PPARGC1A	na	0.28443328	
POU2AF1	na	0.28442127	
PSPH	na	0.28416196	
ACSM2A	na	0.28413138	
ATG9B	na	0.28368947	
AL031432.5	na	0.28353786	
GNE	na	0.2833687	
AC008114.1	na	0.28328833	
AC092745.5	na	0.28300896	
AC016716.2	na	0.28297448	
LINC01348	na	0.28291416	
KRT12	na	0.28283542	
ATG101	na	0.28279856	
ASMTL-AS1	na	0.28279015	
AC104794.3	na	0.28270224	
SRPK3	na	0.28267527	
PHACTR4	na	0.2824751	
AC023593.1	na	0.28233415	
MYBPHL	na	0.2822377	
ALG9-IT1	na	0.28220874	
PPP2R5D	na	0.28220126	
ZSCAN16-AS1	na	0.28212616	
AL133467.1	na	0.28209615	
AL355490.2	na	0.28195307	
GIN1	na	0.2816942	
CFAP97	na	0.28162327	
AC012467.1	na	0.2816113	
AC108471.2	na	0.28148422	
ZNF254	na	0.28121492	
SLC17A7	na	0.28121054	
TAS2R14	na	0.2811924	
AC005307.1	na	0.2811647	
DCC	na	0.28108004	
AC009139.1	na	0.28101367	
KBTBD7	na	0.28085557	
L1M2c	na	0.28080526	
AC078852.1	na	0.28063935	
Kanga1b	na	0.28058705	
YIF1B	na	0.28057805	
AC022239.1	na	0.2805241	
AC011195.2	na	0.28040138	
SRPK2	na	0.28035843	
AC138207.7	na	0.28018054	
UBE2K	na	0.27997342	
SLC5A6	na	0.27994028	
FGF12-AS1	na	0.2799208	
UNC13C	na	0.27976453	
AC011509.2	na	0.27976224	
AC013731.1	na	0.27953684	
LRRC10B	na	0.2794769	
RLIM	na	0.27946213	
ANKRD17	na	0.27939233	
TMEM243	na	0.27927253	
ZBTB25	na	0.2792237	
AL355297.3	na	0.27919704	
HOXA10	na	0.27905148	
AL109840.2	na	0.27900964	
LINC00898	na	0.27886087	
ZFYVE19	na	0.2788568	
AC007222.2	na	0.27865943	
AL356489.3	na	0.2786237	
APH1A	na	0.27855167	
SYT14	na	0.27851024	
AL606970.4	na	0.27845597	
SLC2A2	na	0.27831522	
AC046158.1	na	0.27826798	
CCND2-AS1	na	0.2782664	
IDH2-DT	na	0.2780706	
AL590807.1	na	0.2780074	
LINC01664	na	0.27784663	
AL136984.1	na	0.27784538	
C20orf27	na	0.27783903	
DEUP1	na	0.27739665	
NR1I3	na	0.27723417	
AC137932.1	na	0.2771921	
AC008870.2	na	0.2771649	
PPP2R2D	na	0.27709386	
PBOV1	na	0.27698123	
SUMO3	na	0.27696252	
RELN	na	0.27691332	
IDH1-AS1	na	0.2767118	
HCG25	na	0.2766604	
AC016405.2	na	0.27659547	
NAP1L5	na	0.27656853	
CFAP221	na	0.27656043	
THY1	na	0.27654287	
HYLS1	na	0.2764986	
MFSD14B	na	0.27638257	
AC234917.2	na	0.27590725	
P2RY8	na	0.27589187	
AC244502.1	na	0.27583688	
HHLA3	na	0.27583233	
PFN3	na	0.275734	
LINC01551	na	0.27573374	
Tigger3d	na	0.2757149	
AC005391.1	na	0.2755236	
ITPRIP-AS1	na	0.27551928	
PCDHB3	na	0.27549618	
AC093752.2	na	0.2753798	
ZNF668	na	0.27531463	
CPNE5	na	0.27525252	
AC008655.1	na	0.27507597	
ERV3-1	na	0.2750643	
APMAP	na	0.27499735	
LTR28C	na	0.27498552	
ADAM23	na	0.2749569	
TSPAN2	na	0.27486774	
AP2B1	na	0.27483237	
LRRC73	na	0.27476132	
SPATA5L1	na	0.27466425	
SLAMF1	na	0.27462563	
DDX10	na	0.2746094	
RMRP	na	0.2745075	
GLYCTK	na	0.2744584	
SCAPER	na	0.27433574	
CDR2	na	0.2743191	
LINC02306	na	0.27420986	
SH2B1	na	0.27417743	
AL158207.2	na	0.27408424	
AL353613.1	na	0.27407518	
GNAS-AS1	na	0.27400452	
FAM122A	na	0.27369848	
CSNK1E	na	0.27368107	
AC073114.1	na	0.27360886	
AC018521.4	na	0.27359742	
BRINP2	na	0.27340904	
TMEM239	na	0.27334127	
AL118522.1	na	0.27307227	
AC093599.2	na	0.2728388	
NIPSNAP3B	na	0.27280408	
AC007663.3	na	0.27279484	
CCND3	na	0.2727012	
PITPNB	na	0.272683	
PLEKHA7	na	0.27255705	
AC108050.1	na	0.27250353	
MTRNR2L5	na	0.2723433	
RARB	na	0.2723122	
AC011825.2	na	0.27228266	
AC015849.1	na	0.27226126	
CHAC1	na	0.27222016	
SYTL1	na	0.27214256	
AC108019.2	na	0.27202928	
NOS1AP	na	0.2719574	
LINC02389	na	0.2718699	
CCDC90B	na	0.27180034	
MLT1F	na	0.2717595	
PTDSS2	na	0.27174845	
TUBA4A	na	0.2717376	
HERV1-LTRe	na	0.27172184	
AC073529.1	na	0.27163684	
SMIM20	na	0.27151948	
AL360091.3	na	0.27131414	
AC138356.3	na	0.27124304	
ANXA2R	na	0.271197	
AC020661.1	na	0.27107307	
LRP8	na	0.2709539	
MMP17	na	0.27091956	
LCORL	na	0.27088144	
ZNF177	na	0.27081847	
ZNF549	na	0.27080017	
SCAMP3	na	0.27065298	
LRRC49	na	0.27064592	
SCAMP1-AS1	na	0.27063972	
LIMS4	na	0.27049175	
MORN2	na	0.2704853	
AL109659.2	na	0.27031246	
ZNF740	na	0.27026382	
UBE4B	na	0.2702605	
AC048341.1	na	0.2702507	
SEMA5A	na	0.27020934	
NUDT17	na	0.26981935	
APLF	na	0.26967686	
AC022387.2	na	0.26944014	
SEPTIN10	na	0.26941404	
AL353194.1	na	0.26927257	
DPP3	na	0.26925415	
FTO	na	0.26890728	
AC084809.2	na	0.26888335	
AP001469.3	na	0.2688343	
AL359881.1	na	0.26872113	
POU2F2	na	0.26860425	
PPP1R12A	na	0.26860294	
MDN1	na	0.26856023	
AC010809.1	na	0.26821935	
AC022182.2	na	0.2681304	
CRISPLD1	na	0.26797688	
LINC01030	na	0.26795822	
OSER1	na	0.26795053	
AC012557.2	na	0.26793626	
AC026367.1	na	0.26781648	
DNAJC22	na	0.26773524	
NDRG3	na	0.2673957	
AL450998.2	na	0.267338	
DAD1	na	0.26722014	
AL157838.1	na	0.26713747	
ATP6V0A4	na	0.26665053	
AL031600.3	na	0.26659933	
AC016925.3	na	0.26658353	
SMN2	na	0.26656502	
CASC2	na	0.26653662	
MAB21L3	na	0.26635373	
MAGEE1	na	0.26621062	
Z99916.3	na	0.26616833	
AF131215.6	na	0.26615423	
CENPA	na	0.26613352	
ARHGAP10	na	0.26607683	
AL161421.1	na	0.26594684	
CTXN2	na	0.26593095	
PHF7	na	0.26586485	
LINC00467	na	0.2658404	
AL133485.3	na	0.26540127	
AC019186.1	na	0.26539174	
IARS2	na	0.2653294	
HMGA1P4	na	0.2652728	
RBMS3-AS2	na	0.26526216	
DNAJC3-DT	na	0.26507512	
LAMP5	na	0.2650675	
AC103858.1	na	0.26467612	
Charlie17	na	0.26466903	
RHOBTB3	na	0.26447383	
SEPTIN2	na	0.26440343	
HOMER2	na	0.2643894	
ABHD17C	na	0.26422364	
AC093534.2	na	0.2641675	
AL391684.1	na	0.26415375	
SYDE2	na	0.26412472	
P4HTM	na	0.26410905	
AC099778.1	na	0.2640299	
ALCAM	na	0.26389426	
CSRP2	na	0.2638791	
AC009495.3	na	0.26379177	
AL133166.1	na	0.26357296	
INA	na	0.2634915	
ADGRG5	na	0.26333708	
TLK1	na	0.2632232	
GLYCTK-AS1	na	0.26320288	
AC245884.9	na	0.26317197	
AluYc	na	0.2631056	
EPC1	na	0.26309496	
PIK3CD-AS2	na	0.26299223	
LINC01602	na	0.26289394	
PCED1A	na	0.262863	
CD19	na	0.26285562	
PLGLB2	na	0.2628203	
AC026402.2	na	0.26264626	
ATP13A4	na	0.26253477	
BPGM	na	0.26245606	
U91319.1	na	0.26243767	
ZNF202	na	0.26241946	
LINC00645	na	0.26236302	
PCM1	na	0.2622969	
MAT2B	na	0.26214793	
DISC1-IT1	na	0.26211852	
NAPA-AS1	na	0.26201138	
ZBTB18	na	0.26198152	
LY6H	na	0.26194572	
GALR3	na	0.26194027	
AC012464.3	na	0.2618675	
AURKA	na	0.26176068	
DLGAP1-AS3	na	0.26167876	
TREH	na	0.26167727	
AC079328.2	na	0.26146054	
CDADC1	na	0.2614423	
PDIA6	na	0.26135606	
MED10	na	0.26121557	
ZNF318	na	0.26116493	
Z93930.3	na	0.2610602	
DYNC1LI2	na	0.26104438	
IL31	na	0.26085207	
AC079779.3	na	0.26083666	
AC013701.2	na	0.2607954	
AC112484.1	na	0.26073822	
KAT2A	na	0.26062286	
QTRT1	na	0.26037663	
AL606760.1	na	0.26035044	
SORCS3	na	0.26027083	
TRIL	na	0.26016426	
SRP54	na	0.26000565	
UQCC1	na	0.26000068	
DLEC1	na	0.25987244	
MOV10	na	0.25983137	
HIST3H2BB	na	0.25970697	
EHMT2-AS1	na	0.25969929	
SHLD2	na	0.25969315	
HERVKC4-int	na	0.25967935	
PTPMT1	na	0.25965807	
LTR14C	na	0.25957006	
RBM15-AS1	na	0.25952533	
BRD1	na	0.25949326	
SLC25A4	na	0.25948268	
MARC2	na	0.25944445	
NCLN	na	0.25941685	
SNHG5	na	0.25939065	
TRAF3IP1	na	0.25933346	
AC127526.2	na	0.2593151	
L5	na	0.2592786	
SPATA6L	na	0.25927722	
UBA5	na	0.25917435	
TMEM256	na	0.25897816	
ARHGEF11	na	0.25891	
AL355336.1	na	0.2588754	
SOX1-OT	na	0.2585438	
AL109763.1	na	0.25849178	
SNHG11	na	0.25841835	
STRIP1	na	0.25831652	
MUL1	na	0.25831243	
GLCE	na	0.25826436	
REPS1	na	0.2581796	
CCSER1	na	0.25803325	
AC010531.7	na	0.25799775	
ASB5	na	0.257768	
AC027627.1	na	0.25775975	
CCDC74B	na	0.2577458	
TMPRSS5	na	0.2576814	
LINC00554	na	0.25756392	
AC123567.2	na	0.25755057	
AC090186.1	na	0.25738686	
AC018645.3	na	0.2573726	
AC105389.1	na	0.2573179	
CCDC153	na	0.2572895	
AL451074.5	na	0.25728408	
MER9a2	na	0.25702438	
AP000265.1	na	0.25683728	
AC022364.1	na	0.25683653	
AC073167.1	na	0.2567873	
RALGPS2	na	0.2566015	
C10orf142	na	0.25657594	
AC092969.1	na	0.256518	
AC000065.2	na	0.25632477	
AL359643.2	na	0.25632048	
AC073091.4	na	0.25631544	
PPP4R1-AS1	na	0.25622526	
AC096711.2	na	0.25609988	
SETSIP	na	0.25608164	
AC105429.1	na	0.25598162	
PCDHA5	na	0.25586325	
MEIS1	na	0.25584632	
AC117395.1	na	0.2557795	
LRRC4B	na	0.25577557	
DMAP1	na	0.2557526	
MSMO1	na	0.25575113	
C9orf152	na	0.2556578	
TTC9C	na	0.25561467	
